http://rdf.wordnet.com/relation/_hyponym	[-0.006042427383363247, -0.0654359757900238, -0.009187662042677402, 0.006094383075833321, 0.014130414463579655, 0.015134246088564396, 0.03706878051161766, -0.021196482703089714, 0.01222099456936121, -0.03717545047402382, 0.031885188072919846, 0.06273036450147629, -0.03960650786757469, -0.017830420285463333, 0.02517334558069706, -0.026227379217743874, 0.02232935279607773, -0.025612834841012955, -0.005822914186865091, -0.013733411207795143, -0.029831720516085625, 0.001230647787451744, -0.0137176513671875, 0.03972150757908821, -0.06596606224775314, 0.04301910102367401, 0.004296245519071817, -0.032645370811223984, 0.012551355175673962, 0.004982738755643368, 0.02002747356891632, 0.019638149067759514, -0.06895525008440018, -0.011236594058573246, -0.011120800860226154, -0.0040306770242750645, -0.001237418851815164, -0.04269185662269592, -0.016224302351474762, 0.009228506125509739, 0.020074263215065002, -0.0030160818714648485, -0.03104439005255699, 0.013498899526894093, -0.019193945452570915, 0.029025768861174583, -0.008474688045680523, 0.0397474579513073, 0.05543627589941025, 0.0038309793453663588]
http://rdf.wordnet.com/relation/_hypernym	[0.006656809244304895, 0.05879691243171692, -0.011508224532008171, -0.03594451770186424, -0.011725842952728271, -0.023715421557426453, -0.03441578522324562, 0.027628835290670395, 0.007601222954690456, 0.05822468921542168, -0.008755316957831383, -0.052781861275434494, 0.049870170652866364, 0.030147848650813103, -0.02409108728170395, 0.03260985389351845, -0.017853422090411186, 0.018892640247941017, 0.007036394905298948, 0.00754188047721982, 0.03404872119426727, -0.016103573143482208, 0.006335820537060499, -0.04096679016947746, 0.06908018887042999, -0.06488362699747086, 0.0015421919524669647, 0.053793635219335556, -0.012125118635594845, -0.00396279850974679, -0.018140504136681557, -0.018045473843812943, 0.07224486023187637, 0.01422258373349905, 0.007919925265014172, -0.0152853112667799, 0.0059388307854533195, 0.025010928511619568, 0.02419602870941162, 0.0065730358473956585, -0.03619939088821411, -0.02650752291083336, 0.014665610156953335, -0.019862772896885872, 0.02046693116426468, -0.03291407600045204, 0.008542020805180073, -0.032227933406829834, -0.056019481271505356, -0.0018389567267149687]
http://rdf.wordnet.com/relation/_member_holonym	[-0.01893869787454605, 0.05238576605916023, 0.003549539018422365, 0.08596992492675781, -0.029988408088684082, -0.02341034822165966, -0.052496105432510376, -0.00205430225469172, -0.030435951426625252, 0.039768435060977936, -0.010330609045922756, -0.04178120940923691, 0.07831098884344101, 0.08918067067861557, 0.06647525727748871, 0.1035708636045456, -0.05348517373204231, 0.06589984893798828, 0.1333780139684677, 0.07822328060865402, 0.02775144763290882, 0.012222898192703724, 0.005470456555485725, -0.13062767684459686, 0.05158118158578873, -0.0998062863945961, -0.038293447345495224, 0.08033498376607895, -0.03788791969418526, -0.029290195554494858, -0.054540831595659256, -0.06817802786827087, 0.148490771651268, -0.03665907308459282, 0.07196591049432755, -0.026592133566737175, -0.11733971536159515, -0.05950426310300827, 0.08361880481243134, -0.11374416202306747, -0.06683327257633209, -0.02939138188958168, 0.11051823943853378, -0.08368878811597824, -0.0548466220498085, -0.11995275318622589, -0.00030226129456423223, 0.007478509563952684, 0.06739849597215652, -0.00516417296603322]
http://rdf.wordnet.com/relation/_derivationally_related_form	[0.00014340934285428375, 0.006565723102539778, 0.0006320576067082584, 0.00891468022018671, -0.020220324397087097, 0.015682922676205635, -0.009473391808569431, 0.0048990813083946705, -0.011576671153306961, -0.0004358688020147383, -0.006554287392646074, 0.009398381225764751, 0.006802918389439583, -0.004349075723439455, 6.0476559156086296e-05, 0.017067015171051025, -0.0033439157996326685, -0.0051676384173333645, 0.005316536873579025, 0.015499194152653217, 0.006311405450105667, 0.0008113476214930415, 0.0012555370340123773, 0.0014969630865380168, -0.002136558061465621, 0.010703520849347115, -0.016362681984901428, -0.00339711457490921, 0.013707530684769154, 0.0003794468939304352, 0.0007462026551365852, 0.018933847546577454, 0.004556658212095499, 0.0026650100480765104, 0.005422128364443779, -0.002347787609323859, 0.004970439709722996, -0.009811324998736382, 0.0004728682979475707, 0.008653592318296432, 0.006019814871251583, 0.009828859008848667, -0.0009573369170539081, 0.00421240134164691, 0.014548880979418755, -0.014346059411764145, 0.00436251237988472, -0.005750434007495642, 0.006653086747974157, 0.016693726181983948]
http://rdf.wordnet.com/relation/_instance_hypernym	[0.10194484889507294, -0.08816149085760117, -0.20143893361091614, 0.12303497642278671, -0.09778077900409698, -0.07970836013555527, 0.30506324768066406, 0.053720105439424515, -0.02088661678135395, 0.05593946576118469, -0.23693925142288208, 0.14176194369792938, -0.046629127115011215, 0.12433728575706482, 0.1930829882621765, 0.12194415181875229, -0.020783904939889908, -0.07005733251571655, 0.030503949150443077, -0.18422314524650574, -0.18423490226268768, -0.02235247567296028, 0.10372691601514816, 0.14195610582828522, -0.10014298558235168, -0.0203339122235775, -0.1419183909893036, 0.020504681393504143, -0.24430713057518005, 0.12713155150413513, 0.23392042517662048, 0.08042582869529724, -0.04570161551237106, -0.17462660372257233, 0.11380662769079208, 0.14830642938613892, 0.09591447561979294, -0.03401383012533188, 0.15463681519031525, -0.032258182764053345, -0.12723280489444733, 0.05946443974971771, -0.10054371505975723, -0.12081386148929596, -0.25368133187294006, 0.1348794549703598, -0.03484806418418884, 0.14453718066215515, 0.14535550773143768, -0.11337599158287048]
http://rdf.wordnet.com/relation/_also_see	[0.026570893824100494, 0.006987514439970255, -0.022259550169110298, -0.003521171398460865, 0.0665694996714592, -0.02104269340634346, 0.02002723142504692, -0.0053839487954974174, -0.005466028116643429, 0.030502792447805405, 0.023084308952093124, 0.004424416925758123, 0.011679493822157383, 0.009981893002986908, 0.018753882497549057, -0.014289524406194687, -0.014112611301243305, -0.01622861810028553, -0.006597898434847593, 0.021046515554189682, 0.046696387231349945, -0.042890917509794235, -0.03342532739043236, 0.008051697164773941, -0.029446689411997795, 0.007524813525378704, 0.0076622446067631245, -0.023446835577487946, -0.017880259081721306, 0.001171180629171431, -0.007346402388066053, 0.02022828906774521, 0.006665799301117659, -0.0009216144680976868, 0.009184570983052254, 0.011653359048068523, -0.0024183623027056456, 0.01577129028737545, 0.015697896480560303, 0.010920287109911442, 0.007821571081876755, -0.019011661410331726, 0.00410724151879549, 0.00036398658994585276, 0.0014033870538696647, 0.055233653634786606, -0.0233473964035511, -0.01066944282501936, -0.030809223651885986, -0.0035749594680964947]
http://rdf.wordnet.com/relation/_member_meronym	[0.024473272264003754, -0.046223800629377365, -0.01919933594763279, -0.04183819517493248, 0.01597250998020172, 0.03724364563822746, 0.0398266427218914, -0.01303911954164505, 0.03900126367807388, -0.05574624612927437, 0.008303805254399776, 0.045368824154138565, -0.03522460535168648, -0.09243404865264893, -0.05261349678039551, -0.11654286831617355, 0.019189227372407913, -0.02703380212187767, -0.10097236931324005, -0.06212683394551277, -0.020266763865947723, -0.006546644028276205, -0.05424284189939499, 0.1288202852010727, -0.02924305386841297, 0.06950713694095612, 0.019720524549484253, -0.0508902482688427, 0.07522433996200562, -0.008615645579993725, 0.05213486775755882, 0.08879487961530685, -0.10935831069946289, 0.03241758048534393, -0.06965680420398712, 0.03595816344022751, 0.08047738671302795, 0.04869994521141052, -0.07478796690702438, 0.0760207325220108, 0.04930879920721054, -0.003246117616072297, -0.07445071637630463, 0.05869363620877266, 0.05039548501372337, 0.09761025756597519, -0.0004482025105971843, -0.00027826367295347154, -0.0715719684958458, -0.00338295241817832]
http://rdf.wordnet.com/relation/_member_of_domain_topic	[-0.040479931980371475, 0.07654546946287155, 0.042535100132226944, -0.04305834695696831, 0.09739656746387482, -0.09678605943918228, -0.05020107328891754, -0.19882310926914215, -0.011591389775276184, -0.02292325533926487, 0.12497488409280777, -0.046059586107730865, -0.1298486590385437, -0.07084590196609497, 0.08482958376407623, -0.05944358557462692, -0.023001091554760933, 0.09305860847234726, 0.19719359278678894, 0.07196352630853653, 0.1470111757516861, 0.19195424020290375, 0.07319533079862595, -0.15828344225883484, -0.07765903323888779, -0.2998601198196411, -0.09183558076620102, 0.2343883365392685, -0.09006045758724213, 0.25130322575569153, 0.19607174396514893, 0.11683856695890427, 0.038579948246479034, -0.004483350086957216, -0.05483591929078102, -0.15245027840137482, -0.16939060389995575, -0.18513627350330353, -0.06375067681074142, 0.0526057705283165, 0.14120465517044067, 0.16716860234737396, -0.03499231114983559, 0.027909699827432632, -0.08681074529886246, -0.16144593060016632, 0.12415856122970581, 0.22564999759197235, 0.13303960859775543, -0.023345155641436577]
http://rdf.wordnet.com/relation/_part_of	[0.06445738673210144, 0.03326006233692169, -0.11656814068555832, 0.10495440661907196, -0.08715183287858963, -0.06609710305929184, 0.045163337141275406, 0.0663323700428009, 0.059102874249219894, -0.035764772444963455, -0.06363002955913544, 0.00573891494423151, -0.13409772515296936, 0.04585583508014679, 0.11097463965415955, 0.031055202707648277, 0.05326699838042259, -0.04349400848150253, -0.09492627531290054, -0.0953599065542221, -0.0721181258559227, -0.03325258195400238, 0.052230354398489, -0.06413846462965012, 0.04733112454414368, -0.14004239439964294, -0.13935305178165436, -0.0009438721463084221, -0.04245646670460701, -0.06005360931158066, -0.07561953365802765, 0.11165851354598999, 0.05635768547654152, -0.13661503791809082, -0.01755850948393345, -0.0034043879713863134, 0.10348847508430481, 0.0778522938489914, -0.09609907120466232, -0.12007074058055878, 0.05186557024717331, 0.054742712527513504, -0.07632897794246674, 0.10107585787773132, 0.023744462057948112, 0.08937635272741318, 0.005005462560802698, 0.09826865792274475, -0.15991084277629852, 0.09879110753536224]
http://rdf.wordnet.com/relation/_instance_hyponym	[-0.09230459481477737, 0.11798897385597229, 0.18963459134101868, -0.1750676929950714, 0.10888481140136719, 0.06670580059289932, -0.29631176590919495, -0.0760229229927063, 0.06805339455604553, 0.02059357427060604, 0.23144230246543884, -0.13965843617916107, 0.04506717249751091, -0.1632883995771408, -0.2145010530948639, -0.08861421048641205, 0.07390161603689194, 0.04641365632414818, -0.06562405824661255, 0.19802865386009216, 0.14756463468074799, 0.008369376882910728, -0.06874218583106995, -0.18736514449119568, 0.07563439756631851, -0.014713459648191929, 0.13662534952163696, -0.008412187919020653, 0.26602283120155334, -0.11972587555646896, -0.24694648385047913, -0.07478579878807068, 0.045408476144075394, 0.20312464237213135, -0.1224360466003418, -0.15067262947559357, -0.09843131899833679, 0.06355501711368561, -0.16083388030529022, 0.026817012578248978, 0.11661165207624435, -0.05368589609861374, 0.08991487324237823, 0.11183412373065948, 0.2686472535133362, -0.11836706846952438, -0.012794545851647854, -0.13822168111801147, -0.15491072833538055, 0.1275922656059265]
