/location/country/form_of_government <http://rdf.freebase.com/relation/location/country/form_of_government>
/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor <http://rdf.freebase.com/relation/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor>
/media_common/netflix_genre/titles <http://rdf.freebase.com/relation/media_common/netflix_genre/titles>
/award/award_winner/awards_won./award/award_honor/award_winner <http://rdf.freebase.com/relation/award/award_winner/awards_won./award/award_honor/award_winner>
/soccer/football_team/current_roster./sports/sports_team_roster/position <http://rdf.freebase.com/relation/soccer/football_team/current_roster./sports/sports_team_roster/position>
/sports/sports_position/players./soccer/football_roster_position/team <http://rdf.freebase.com/relation/sports/sports_position/players./soccer/football_roster_position/team>
/government/political_district/representatives./government/government_position_held/legislative_sessions <http://rdf.freebase.com/relation/government/political_district/representatives./government/government_position_held/legislative_sessions>
/film/film/starring./film/performance/actor <http://rdf.freebase.com/relation/film/film/starring./film/performance/actor>
/soccer/football_team/current_roster./soccer/football_roster_position/position <http://rdf.freebase.com/relation/soccer/football_team/current_roster./soccer/football_roster_position/position>
/film/actor/film./film/performance/film <http://rdf.freebase.com/relation/film/actor/film./film/performance/film>
/award/award_nominated_work/award_nominations./award/award_nomination/award <http://rdf.freebase.com/relation/award/award_nominated_work/award_nominations./award/award_nomination/award>
/award/award_category/nominees./award/award_nomination/nominated_for <http://rdf.freebase.com/relation/award/award_category/nominees./award/award_nomination/nominated_for>
/organization/membership_organization/members./organization/organization_membership/member <http://rdf.freebase.com/relation/organization/membership_organization/members./organization/organization_membership/member>
/award/award_nominee/award_nominations./award/award_nomination/award_nominee <http://rdf.freebase.com/relation/award/award_nominee/award_nominations./award/award_nomination/award_nominee>
/olympics/olympic_sport/olympic_games_contested <http://rdf.freebase.com/relation/olympics/olympic_sport/olympic_games_contested>
/music/performance_role/regular_performances./music/group_membership/role <http://rdf.freebase.com/relation/music/performance_role/regular_performances./music/group_membership/role>
/award/award_category/winners./award/award_honor/ceremony <http://rdf.freebase.com/relation/award/award_category/winners./award/award_honor/ceremony>
/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium <http://rdf.freebase.com/relation/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium>
/people/marriage_union_type/unions_of_this_type./people/marriage/spouse <http://rdf.freebase.com/relation/people/marriage_union_type/unions_of_this_type./people/marriage/spouse>
/award/award_winning_work/awards_won./award/award_honor/award_winner <http://rdf.freebase.com/relation/award/award_winning_work/awards_won./award/award_honor/award_winner>
/film/film/release_date_s./film/film_regional_release_date/film_release_region <http://rdf.freebase.com/relation/film/film/release_date_s./film/film_regional_release_date/film_release_region>
/film/film/language <http://rdf.freebase.com/relation/film/film/language>
/music/artist/genre <http://rdf.freebase.com/relation/music/artist/genre>
/location/location/containedby <http://rdf.freebase.com/relation/location/location/containedby>
/people/person/ethnicity <http://rdf.freebase.com/relation/people/person/ethnicity>
/education/educational_institution/students_graduates./education/education/degree <http://rdf.freebase.com/relation/education/educational_institution/students_graduates./education/education/degree>
/award/award_category/nominees./award/award_nomination/award_nominee <http://rdf.freebase.com/relation/award/award_category/nominees./award/award_nomination/award_nominee>
/award/award_ceremony/awards_presented./award/award_honor/award <http://rdf.freebase.com/relation/award/award_ceremony/awards_presented./award/award_honor/award>
/location/location/contains <http://rdf.freebase.com/relation/location/location/contains>
/organization/organization/headquarters./location/mailing_address/country <http://rdf.freebase.com/relation/organization/organization/headquarters./location/mailing_address/country>
/people/person/profession <http://rdf.freebase.com/relation/people/person/profession>
/film/film_job/films_with_this_crew_job./film/film_crew_gig/film <http://rdf.freebase.com/relation/film/film_job/films_with_this_crew_job./film/film_crew_gig/film>
/people/profession/people_with_this_profession <http://rdf.freebase.com/relation/people/profession/people_with_this_profession>
/film/film_costumer_designer/costume_design_for_film <http://rdf.freebase.com/relation/film/film_costumer_designer/costume_design_for_film>
/location/statistical_region/religions./location/religion_percentage/religion <http://rdf.freebase.com/relation/location/statistical_region/religions./location/religion_percentage/religion>
/film/film_genre/films_in_this_genre <http://rdf.freebase.com/relation/film/film_genre/films_in_this_genre>
/tv/tv_genre/programs <http://rdf.freebase.com/relation/tv/tv_genre/programs>
/award/award_nominee/award_nominations./award/award_nomination/award <http://rdf.freebase.com/relation/award/award_nominee/award_nominations./award/award_nomination/award>
/music/genre/artists <http://rdf.freebase.com/relation/music/genre/artists>
/influence/influence_node/influenced_by <http://rdf.freebase.com/relation/influence/influence_node/influenced_by>
/education/educational_institution/students_graduates./education/education/student <http://rdf.freebase.com/relation/education/educational_institution/students_graduates./education/education/student>
/organization/organization_member/member_of./organization/organization_membership/organization <http://rdf.freebase.com/relation/organization/organization_member/member_of./organization/organization_membership/organization>
/people/person/place_of_birth <http://rdf.freebase.com/relation/people/person/place_of_birth>
/common/topic/webpage./common/webpage/category <http://rdf.freebase.com/relation/common/topic/webpage./common/webpage/category>
/media_common/netflix_title/netflix_genres <http://rdf.freebase.com/relation/media_common/netflix_title/netflix_genres>
/sports/sports_position/players./american_football/football_historical_roster_position/team <http://rdf.freebase.com/relation/sports/sports_position/players./american_football/football_historical_roster_position/team>
/film/film/other_crew./film/film_crew_gig/film_crew_role <http://rdf.freebase.com/relation/film/film/other_crew./film/film_crew_gig/film_crew_role>
/award/award_ceremony/awards_presented./award/award_honor/award_winner <http://rdf.freebase.com/relation/award/award_ceremony/awards_presented./award/award_honor/award_winner>
/film/film/country <http://rdf.freebase.com/relation/film/film/country>
/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <http://rdf.freebase.com/relation/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country>
/award/award_winning_work/awards_won./award/award_honor/award <http://rdf.freebase.com/relation/award/award_winning_work/awards_won./award/award_honor/award>
/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program <http://rdf.freebase.com/relation/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program>
/film/film/genre <http://rdf.freebase.com/relation/film/film/genre>
/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee <http://rdf.freebase.com/relation/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee>
/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film <http://rdf.freebase.com/relation/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film>
/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency <http://rdf.freebase.com/relation/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency>
/film/film/estimated_budget./measurement_unit/dated_money_value/currency <http://rdf.freebase.com/relation/film/film/estimated_budget./measurement_unit/dated_money_value/currency>
/location/administrative_division/second_level_division_of <http://rdf.freebase.com/relation/location/administrative_division/second_level_division_of>
/government/legislative_session/members./government/government_position_held/district_represented <http://rdf.freebase.com/relation/government/legislative_session/members./government/government_position_held/district_represented>
/sports/sports_team/roster./american_football/football_historical_roster_position/position_s <http://rdf.freebase.com/relation/sports/sports_team/roster./american_football/football_historical_roster_position/position_s>
/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office <http://rdf.freebase.com/relation/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office>
/award/award_nominee/award_nominations./award/award_nomination/nominated_for <http://rdf.freebase.com/relation/award/award_nominee/award_nominations./award/award_nomination/nominated_for>
/people/deceased_person/place_of_death <http://rdf.freebase.com/relation/people/deceased_person/place_of_death>
/music/group_member/instruments_played <http://rdf.freebase.com/relation/music/group_member/instruments_played>
/film/production_company/films <http://rdf.freebase.com/relation/film/production_company/films>
/sports/pro_athlete/teams./sports/sports_team_roster/team <http://rdf.freebase.com/relation/sports/pro_athlete/teams./sports/sports_team_roster/team>
/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team <http://rdf.freebase.com/relation/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team>
/music/artist/track_contributions./music/track_contribution/role <http://rdf.freebase.com/relation/music/artist/track_contributions./music/track_contribution/role>
/organization/organization/acquired_by./business/acquisition/acquiring_company <http://rdf.freebase.com/relation/organization/organization/acquired_by./business/acquisition/acquiring_company>
/music/instrument/instrumentalists <http://rdf.freebase.com/relation/music/instrument/instrumentalists>
/military/military_combatant/military_conflicts./military/military_combatant_group/conflict <http://rdf.freebase.com/relation/military/military_combatant/military_conflicts./military/military_combatant_group/conflict>
/people/person/education./education/education/institution <http://rdf.freebase.com/relation/people/person/education./education/education/institution>
/award/award_category/winners./award/award_honor/honored_for <http://rdf.freebase.com/relation/award/award_category/winners./award/award_honor/honored_for>
/people/person/gender <http://rdf.freebase.com/relation/people/person/gender>
/business/job_title/people_with_this_title./business/employment_tenure/company <http://rdf.freebase.com/relation/business/job_title/people_with_this_title./business/employment_tenure/company>
/base/popstra/celebrity/friendship./base/popstra/friendship/participant <http://rdf.freebase.com/relation/base/popstra/celebrity/friendship./base/popstra/friendship/participant>
/fictional_universe/fictional_character/occupation <http://rdf.freebase.com/relation/fictional_universe/fictional_character/occupation>
/education/field_of_study/students_majoring./education/education/institution <http://rdf.freebase.com/relation/education/field_of_study/students_majoring./education/education/institution>
/business/business_operation/industry <http://rdf.freebase.com/relation/business/business_operation/industry>
/award/award_category/winners./award/award_honor/award_winner <http://rdf.freebase.com/relation/award/award_category/winners./award/award_honor/award_winner>
/award/award_winner/awards_won./award/award_honor/ceremony <http://rdf.freebase.com/relation/award/award_winner/awards_won./award/award_honor/ceremony>
/location/hud_foreclosure_area/hhuniv./measurement_unit/dated_integer/source <http://rdf.freebase.com/relation/location/hud_foreclosure_area/hhuniv./measurement_unit/dated_integer/source>
/location/us_county/hud_county_place <http://rdf.freebase.com/relation/location/us_county/hud_county_place>
/location/statistical_region/gni_in_ppp_dollars./measurement_unit/dated_money_value/currency <http://rdf.freebase.com/relation/location/statistical_region/gni_in_ppp_dollars./measurement_unit/dated_money_value/currency>
/people/person/nationality <http://rdf.freebase.com/relation/people/person/nationality>
/sports/sports_team/roster./baseball/baseball_roster_position/position <http://rdf.freebase.com/relation/sports/sports_team/roster./baseball/baseball_roster_position/position>
/music/performance_role/regular_performances./music/group_membership/member <http://rdf.freebase.com/relation/music/performance_role/regular_performances./music/group_membership/member>
/base/nobelprizes/nobel_prize_winner/nobel_honor./base/nobelprizes/nobel_honor/subject_area <http://rdf.freebase.com/relation/base/nobelprizes/nobel_prize_winner/nobel_honor./base/nobelprizes/nobel_honor/subject_area>
/people/cause_of_death/people <http://rdf.freebase.com/relation/people/cause_of_death/people>
/tv/tv_program/languages <http://rdf.freebase.com/relation/tv/tv_program/languages>
/user/alexander/philosophy/subject/philosophers <http://rdf.freebase.com/relation/user/alexander/philosophy/subject/philosophers>
/common/annotation_category/annotations./common/webpage/topic <http://rdf.freebase.com/relation/common/annotation_category/annotations./common/webpage/topic>
/music/genre/parent_genre <http://rdf.freebase.com/relation/music/genre/parent_genre>
/base/popstra/celebrity/breakup./base/popstra/breakup/participant <http://rdf.freebase.com/relation/base/popstra/celebrity/breakup./base/popstra/breakup/participant>
/influence/influence_node/influenced <http://rdf.freebase.com/relation/influence/influence_node/influenced>
/location/country/capital <http://rdf.freebase.com/relation/location/country/capital>
/film/special_film_performance_type/film_performance_type./film/performance/film <http://rdf.freebase.com/relation/film/special_film_performance_type/film_performance_type./film/performance/film>
/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport <http://rdf.freebase.com/relation/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport>
/film/writer/film <http://rdf.freebase.com/relation/film/writer/film>
/soccer/football_team/current_roster./sports/sports_team_roster/player <http://rdf.freebase.com/relation/soccer/football_team/current_roster./sports/sports_team_roster/player>
/film/film/starring./film/performance/character <http://rdf.freebase.com/relation/film/film/starring./film/performance/character>
/location/hud_county_place/place <http://rdf.freebase.com/relation/location/hud_county_place/place>
/location/country/administrative_divisions <http://rdf.freebase.com/relation/location/country/administrative_divisions>
/organization/organization/leadership./organization/leadership/role <http://rdf.freebase.com/relation/organization/organization/leadership./organization/leadership/role>
/music/performance_role/guest_performances./music/recording_contribution/performance_role <http://rdf.freebase.com/relation/music/performance_role/guest_performances./music/recording_contribution/performance_role>
/location/location/adjoin_s./location/adjoining_relationship/adjoins <http://rdf.freebase.com/relation/location/location/adjoin_s./location/adjoining_relationship/adjoins>
/film/film_subject/films <http://rdf.freebase.com/relation/film/film_subject/films>
/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency <http://rdf.freebase.com/relation/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency>
/government/form_of_government/countries <http://rdf.freebase.com/relation/government/form_of_government/countries>
/education/educational_institution/colors <http://rdf.freebase.com/relation/education/educational_institution/colors>
/base/aareas/schema/administrative_area/administrative_parent <http://rdf.freebase.com/relation/base/aareas/schema/administrative_area/administrative_parent>
/government/political_appointer/appointees./government/government_position_held/basic_title <http://rdf.freebase.com/relation/government/political_appointer/appointees./government/government_position_held/basic_title>
/organization/organization/sectors <http://rdf.freebase.com/relation/organization/organization/sectors>
/organization/role/leaders./organization/leadership/organization <http://rdf.freebase.com/relation/organization/role/leaders./organization/leadership/organization>
/location/location/people_born_here <http://rdf.freebase.com/relation/location/location/people_born_here>
/medicine/risk_factor/diseases <http://rdf.freebase.com/relation/medicine/risk_factor/diseases>
/broadcast/tv_station_owner/tv_stations <http://rdf.freebase.com/relation/broadcast/tv_station_owner/tv_stations>
/government/legislative_session/members./government/government_position_held/legislative_sessions <http://rdf.freebase.com/relation/government/legislative_session/members./government/government_position_held/legislative_sessions>
/olympics/olympic_games/sports <http://rdf.freebase.com/relation/olympics/olympic_games/sports>
/people/person/places_lived./people/place_lived/location <http://rdf.freebase.com/relation/people/person/places_lived./people/place_lived/location>
/government/legislative_session/members./government/government_position_held/governmental_body <http://rdf.freebase.com/relation/government/legislative_session/members./government/government_position_held/governmental_body>
/location/hud_foreclosure_area/estimated_number_foreclosures./measurement_unit/dated_integer/source <http://rdf.freebase.com/relation/location/hud_foreclosure_area/estimated_number_foreclosures./measurement_unit/dated_integer/source>
/award/award_category/disciplines_or_subjects <http://rdf.freebase.com/relation/award/award_category/disciplines_or_subjects>
/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <http://rdf.freebase.com/relation/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school>
/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics <http://rdf.freebase.com/relation/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics>
/language/human_language/countries_spoken_in <http://rdf.freebase.com/relation/language/human_language/countries_spoken_in>
/symbols/namesake/named_after <http://rdf.freebase.com/relation/symbols/namesake/named_after>
/organization/organization/phone_number./common/phone_number/category <http://rdf.freebase.com/relation/organization/organization/phone_number./common/phone_number/category>
/award/award_winner/awards_won./award/award_honor/honored_for <http://rdf.freebase.com/relation/award/award_winner/awards_won./award/award_honor/honored_for>
/people/ethnicity/people <http://rdf.freebase.com/relation/people/ethnicity/people>
/fictional_universe/character_occupation/characters_with_this_occupation <http://rdf.freebase.com/relation/fictional_universe/character_occupation/characters_with_this_occupation>
/architecture/museum/type_of_museum <http://rdf.freebase.com/relation/architecture/museum/type_of_museum>
/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics <http://rdf.freebase.com/relation/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics>
/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal <http://rdf.freebase.com/relation/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal>
/film/film/other_crew./film/film_crew_gig/crewmember <http://rdf.freebase.com/relation/film/film/other_crew./film/film_crew_gig/crewmember>
